relative_path,status,category,size_bytes,note
.env.example,active_scaffold,misc,228,Active environment template for optional Hugging Face and W&B credentials plus reproducibility defaults.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/seq2seq_mia_test.py,archived_historical,python,10458,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/tf_estimator_evaluation.py,archived_historical,python,11221,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/tf_estimator_evaluation_example.py,archived_historical,python,6783,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/tf_estimator_evaluation_test.py,archived_historical,python,7044,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/membership_inference_attack/utils_tensorboard.py,archived_historical,python,3068,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/README.md,archived_historical,doc,314,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/secret_sharer/__init__.py,archived_historical,python,610,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/secret_sharer/BUILD,archived_historical,misc,552,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/secret_sharer/exposures.py,archived_historical,python,4291,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/secret_sharer/exposures_test.py,archived_historical,python,2919,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/secret_sharer/generate_secrets.py,archived_historical,python,6159,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/secret_sharer/generate_secrets_test.py,archived_historical,python,3883,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/secret_sharer/README.md,archived_historical,doc,1951,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/secret_sharer/secret_sharer_example.ipynb,archived_historical,notebook,24765,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/secret_sharer/secret_sharer_image_example.ipynb,archived_historical,notebook,112764,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/utils.py,archived_historical,python,11412,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/utils_test.py,archived_historical,python,13643,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/privacy_tests/version.py,archived_historical,python,684,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/sparsity_preserving_noise/__pycache__/sparse_noise_utils_test.cpython-314-pytest-9.0.2.pyc,archived_historical,cache_binary,21522,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/sparsity_preserving_noise/BUILD,archived_historical,misc,852,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/sparsity_preserving_noise/layer_registry.py,archived_historical,python,2590,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/sparsity_preserving_noise/registry_functions/__pycache__/embedding_test.cpython-314-pytest-9.0.2.pyc,archived_historical,cache_binary,10574,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/sparsity_preserving_noise/registry_functions/BUILD,archived_historical,misc,345,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/sparsity_preserving_noise/registry_functions/embedding.py,archived_historical,python,9149,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/sparsity_preserving_noise/registry_functions/embedding_test.py,archived_historical,python,9194,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/sparsity_preserving_noise/sparse_noise_utils.py,archived_historical,python,15545,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/sparsity_preserving_noise/sparse_noise_utils_test.py,archived_historical,python,17808,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/privacy/sparsity_preserving_noise/type_aliases.py,archived_historical,python,1237,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/v1/__init__.py,archived_historical,python,2413,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/v1/__pycache__/__init__.cpython-314.pyc,archived_historical,cache_binary,1372,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/v1/BUILD,archived_historical,misc,552,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tensorflow_privacy/version.py,archived_historical,python,670,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tutorials/bolton_tutorial.py,archived_historical,python,7215,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tutorials/BUILD,archived_historical,misc,2151,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tutorials/lm_dpsgd_tutorial.py,archived_historical,python,8818,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tutorials/mnist_dpsgd_tutorial.py,archived_historical,python,5561,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tutorials/mnist_dpsgd_tutorial_common.py,archived_historical,python,2557,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tutorials/mnist_dpsgd_tutorial_eager.py,archived_historical,python,5973,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tutorials/mnist_dpsgd_tutorial_keras.py,archived_historical,python,5286,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/tf-privacy/tutorials/mnist_dpsgd_tutorial_keras_model.py,archived_historical,python,5080,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
